"chckbox","CheckboxLabel","code","DateLoadedInDb","DBKey","Direction","FormDate","FormType","layer","LineKey","LineLengthAmount","Measure","PointLoc","PointNbr","PrimaryKey","ProjectKey","RecKey","ShowCheckbox","ShrubShape","source","SpacingIntervalAmount","SpacingType","DateVisited"
0,"Dead","CRFE3",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"TopCanopy","1905031204188668",25,1,11,22,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","ERCI6",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"TopCanopy","1905031204188668",25,1,11.5,23,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","ERCI6",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"TopCanopy","1905031204188668",25,1,12,24,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","ATCO",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"TopCanopy","1905031204188668",25,1,12.5,25,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","ATCO",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"TopCanopy","1905031204188668",25,1,14.5,29,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","ATCO",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"TopCanopy","1905031204188668",25,1,15,30,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","ERCI6",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"TopCanopy","1905031204188668",25,1,16.5,33,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
1,"Dead","CHVI8",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"TopCanopy","1905031204188668",25,1,17,34,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","ERCI6",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"TopCanopy","1905031204188668",25,1,19,38,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","ERCI6",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"TopCanopy","1905031204188668",25,1,19.5,39,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","ERCI6",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"TopCanopy","1905031204188668",25,1,20,40,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
1,"Dead","CHVI8",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"TopCanopy","1905031204188668",25,1,20.5,41,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","ERCI6",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"TopCanopy","1905031204188668",25,1,22,44,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
1,"Dead","CHVI8",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"TopCanopy","1905031204188668",25,1,23.5,47,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","ERCI6",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"TopCanopy","1905031204188668",25,1,24,48,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
1,"Dead","CHVI8",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"TopCanopy","1905031204188668",25,1,24.5,49,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
1,"Dead","VUOC",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"TopCanopy","1905031204188668",25,1,25,50,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","BR",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,0.5,1,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","BR",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,1,2,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,1.5,3,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","BR",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,2,4,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","BR",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,2.5,5,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,3,6,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,3.5,7,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","BR",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,4,8,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","BR",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,4.5,9,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","BR",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,5,10,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","BR",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,5.5,11,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,6,12,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,6.5,13,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,7,14,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,7.5,15,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,8,16,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,8.5,17,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,9,18,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,9.5,19,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,10,20,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,10.5,21,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,11,22,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,11.5,23,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,12,24,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,12.5,25,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,13,26,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,13.5,27,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,14,28,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,14.5,29,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,15,30,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,15.5,31,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,16,32,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,16.5,33,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,17,34,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,17.5,35,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,18,36,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,18.5,37,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,19,38,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,19.5,39,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,20,40,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,20.5,41,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,21,42,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,21.5,43,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,22,44,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,22.5,45,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,23,46,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,23.5,47,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,24,48,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,24.5,49,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","S",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"SoilSurface","1905031204188668",25,1,25,50,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","L",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"Lower1","1905031204188668",25,1,3,6,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","WL",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"Lower1","1905031204188668",25,1,4,8,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","ERCI6",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"Lower1","1905031204188668",25,1,6,12,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","L",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"Lower1","1905031204188668",25,1,6.5,13,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","L",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"Lower1","1905031204188668",25,1,7,14,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","VUOC",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"Lower1","1905031204188668",25,1,7.5,15,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","ERCI6",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"Lower1","1905031204188668",25,1,8,16,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","WL",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"Lower1","1905031204188668",25,1,9,18,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","ERCI6",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"Lower1","1905031204188668",25,1,12.5,25,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","L",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"Lower1","1905031204188668",25,1,14,28,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","ERCI6",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"Lower1","1905031204188668",25,1,15,30,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","L",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"Lower1","1905031204188668",25,1,15.5,31,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","L",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"Lower1","1905031204188668",25,1,16.5,33,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","ERCI6",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"Lower1","1905031204188668",25,1,17,34,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","L",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"Lower1","1905031204188668",25,1,17.5,35,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","L",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"Lower1","1905031204188668",25,1,18,36,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","L",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"Lower1","1905031204188668",25,1,19,38,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","L",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"Lower1","1905031204188668",25,1,19.5,39,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","L",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"Lower1","1905031204188668",25,1,20.5,41,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","L",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"Lower1","1905031204188668",25,1,21,42,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","L",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"Lower1","1905031204188668",25,1,21.5,43,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","L",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"Lower1","1905031204188668",25,1,22,44,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","L",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"Lower1","1905031204188668",25,1,23.5,47,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
0,"Dead","L",NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","0","2019-05-02 18:00:00",NA,"Lower1","1905031204188668",25,1,24,48,"19050312041751162019-09-01","BLM_AIM","1905031239545561",1,NA,"TerrADat",50,"cm","2019-05-02 18:00:00"
